Player,Nation,Age,Born,MP_Playing,Starts_Playing,Min_Playing,Gls,Ast,PK,PKatt,xG_Expected,npxG_Expected,xAG_Expected,PrgC_Progression,PrgP_Progression,PrgR_Progression,Mins_Per_90,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Challenges,Att_Challenges,Lost_Challenges,Sh_Blocks,Pass_Blocks,Int,Clr,Err,Cmp_Total,Att_Total,TotDist_Total,PrgDist_Total,Cmp_Short,Att_Short,Cmp_Medium,Att_Medium,Cmp_Long,Att_Long,xA,KP,Final_Third,PPA,CrsPA,Sh_Standard,SoT_Standard,Dist_Standard,FK_Standard,Att,Live_Pass,Dead_Pass,FK_Pass,TB_Pass,Sw_Pass,Crs_Pass,TI_Pass,CK_Pass,In_Corner,Out_Corner,Str_Corner,Cmp_Outcomes,Off_Outcomes,Blocks_Outcomes,SCA_SCA,PassLive_SCA,PassDead_SCA,TO_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA_GCA,PassLive_GCA,PassDead_GCA,TO_GCA,Sh_GCA,Fld_GCA,Def_GCA,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Att_Take,Succ_Take,Tkld_Take,Carries_Carries,TotDist_Carries,PrgDist_Carries,Final_Third_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Rec_Receiving,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,Won_Aerial,Lost_Aerial,Pos,Squad
Ibrahim Sangaré,CIV,24.0,1999.0,0.0,26,2303,5,1,0,0,4.0,4.0,2.4,32,194,37,25.6,68,34,32,30,6,23,40,17,11,27,22,48,1,1302,1555,22325,7344,575,660,570,643,113,166,3.1,25,161,22,4,38,12,18.4,0,1555,1506,46,35,10,7,15,11,0,0,0,0,1302,3,19,64,56,0,2,6,0,0,4,4,0,0,0,0,0,1885,92,435,1101,378,47,1885,48,34,10,989,4756,2104,44,2,44,41,1217,34,26,2,15,0,0,2,248,40,24,MF,PSV Eindhoven
Igor Paixão,BRA,22.0,2001.0,0.0,15,1261,7,5,0,0,4.0,4.0,4.2,64,36,174,14.0,12,9,1,7,4,5,12,7,1,14,9,11,0,343,465,5324,1010,188,217,117,161,23,48,4.9,32,12,23,10,33,18,14.4,1,465,451,14,4,1,1,57,8,2,0,1,0,343,0,14,59,42,1,5,6,4,1,9,7,0,1,1,0,0,674,16,57,216,409,80,674,56,20,29,452,2922,1615,34,30,48,21,489,6,20,2,57,0,0,0,57,25,26,FW,Feyenoord
Ilias Bronkhorst,NED,25.0,1998.0,4.0,0,51,0,0,0,0,0.0,0.0,0.0,0,2,3,0.6,2,1,1,0,1,0,1,1,0,0,0,1,0,11,18,158,74,7,8,3,7,1,2,0.0,0,0,0,0,1,0,32.1,0,18,16,2,0,0,0,2,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,5,10,11,2,26,0,0,0,16,58,7,0,0,1,2,18,2,1,0,2,0,0,0,2,4,6,"FW,DF",NEC Nijmegen
Iliass Bel Hassani,MAR,29.0,1994.0,21.0,20,1340,5,3,0,0,3.0,3.0,3.8,59,107,104,14.9,16,7,5,4,7,9,27,18,3,6,5,11,0,407,619,7107,2948,195,247,155,212,44,108,4.6,32,59,44,9,40,16,22.1,4,619,541,74,22,10,3,82,8,27,14,8,0,407,4,21,70,51,8,5,3,1,2,7,6,1,0,0,0,0,782,17,103,315,373,43,782,49,29,17,472,3141,1732,32,14,32,21,531,9,14,2,82,0,0,0,59,7,15,"MF,FW",RKC Waalwijk
Imran Nazih,NED,16.0,2007.0,3.0,0,55,0,0,0,0,0.0,0.0,0.1,3,1,3,0.6,2,2,2,0,0,2,4,2,0,0,0,0,0,19,24,305,73,9,12,8,9,1,1,0.0,2,3,0,0,0,0,0.0,0,24,24,0,0,0,0,0,0,0,0,0,0,19,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,37,1,9,17,12,3,37,1,1,0,19,96,70,3,0,4,1,21,0,1,0,0,0,0,0,4,0,1,MF,Volendam
Isac Lidberg,SWE,23.0,2000.0,33.0,33,2759,7,5,0,0,9.9,9.9,2.7,41,57,214,30.7,19,11,3,11,5,4,12,8,6,29,6,30,0,457,671,5715,1103,281,381,125,177,8,28,2.5,30,17,21,0,78,26,13.9,0,671,643,28,0,1,1,13,1,0,0,0,0,457,0,22,68,49,0,4,11,4,0,14,8,0,1,4,1,0,1045,39,79,424,548,147,1045,55,22,26,540,2731,948,24,17,98,45,777,34,36,16,13,0,0,0,68,84,99,FW,Go Ahead Eagles
Isak Määttä,NOR,20.0,2003.0,33.0,32,2693,0,1,0,0,0.6,0.6,2.7,78,87,117,29.9,47,24,23,17,7,22,64,42,8,25,22,45,0,892,1262,14743,5445,445,526,330,459,85,179,3.2,24,71,33,17,9,2,16.0,0,1262,1016,241,18,2,8,79,217,6,4,0,0,892,5,36,50,36,1,5,5,2,1,3,2,0,0,1,0,0,1589,85,470,682,463,47,1589,85,39,39,779,5324,3088,55,13,51,32,835,26,28,4,79,0,1,0,152,25,34,"DF,FW",Groningen
Ismael Saibari,MAR,21.0,2002.0,0.0,5,417,0,2,0,0,2.2,2.2,1.5,25,29,61,4.6,15,7,7,7,1,7,11,4,0,4,6,3,0,180,219,2549,655,106,123,54,60,10,14,1.6,11,12,17,2,18,6,16.4,0,219,210,9,1,2,1,5,6,0,0,0,0,180,0,6,26,19,0,2,5,0,0,2,1,0,0,1,0,0,302,4,43,111,150,37,302,21,8,10,198,1195,645,10,12,14,11,212,4,2,4,5,0,0,0,36,2,4,FW,PSV Eindhoven
Ivo Pinto,POR,32.0,1991.0,29.0,26,2309,0,4,0,0,0.4,0.4,1.5,70,106,69,25.7,47,27,30,15,2,19,34,15,14,21,27,86,1,900,1226,16113,7920,394,454,389,505,99,185,2.4,16,78,30,19,6,2,22.3,0,1226,950,269,17,1,10,92,252,0,0,0,0,900,7,46,48,32,9,3,0,4,0,7,5,0,1,0,1,0,1520,125,553,610,373,21,1520,57,24,31,729,5004,2574,55,7,33,17,779,12,15,1,92,0,0,0,141,20,16,DF,Fortuna Sittard
Iván Márquez,ESP,28.0,1995.0,31.0,31,2737,3,1,0,0,4.2,4.2,0.8,10,90,4,30.4,24,12,21,3,0,14,23,9,38,17,27,137,0,1332,1578,26284,10741,427,483,740,813,149,246,0.4,7,56,1,0,30,12,10.5,0,1578,1519,58,48,0,8,0,4,0,0,0,0,1332,1,9,27,21,0,0,3,2,1,4,3,0,0,1,0,0,1888,321,1121,716,60,47,1888,3,3,0,1058,4876,2073,1,0,8,0,1216,28,19,2,0,0,1,0,158,80,42,DF,NEC Nijmegen
Iñigo Córdoba,ESP,25.0,1998.0,31.0,29,2290,5,4,0,0,4.1,4.1,2.6,93,77,134,25.4,77,47,40,24,13,41,97,56,9,47,38,22,0,585,869,8510,2606,350,438,181,271,32,82,2.4,25,51,18,10,51,16,17.9,0,869,846,18,4,2,0,75,4,5,0,3,0,585,5,26,57,41,1,7,4,4,0,5,4,0,0,1,0,0,1255,44,298,534,455,85,1255,88,39,38,727,5119,2615,60,19,50,38,767,18,37,9,75,0,0,0,176,31,37,"FW,MF",Fortuna Sittard
Jacky Donkor,BEL,23.0,2000.0,6.0,0,67,0,0,0,0,0.2,0.2,0.1,3,4,10,0.7,0,0,0,0,0,0,1,1,0,1,3,0,0,21,37,357,140,8,11,10,18,2,4,0.1,1,2,2,1,3,1,26.6,0,37,33,4,0,0,0,5,4,0,0,0,0,21,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,55,2,10,20,26,2,55,6,3,2,30,172,102,1,0,5,0,27,1,1,1,5,0,0,0,11,1,3,"FW,MF",Excelsior
Jacob Rasmussen,DEN,25.0,1998.0,0.0,8,663,1,1,0,0,0.4,0.4,0.2,9,56,1,7.4,3,3,1,2,0,0,0,0,4,6,8,27,1,526,595,9345,3332,211,232,275,296,33,56,0.3,4,37,1,0,2,1,7.4,0,595,573,22,15,0,0,0,5,0,0,0,0,526,0,1,8,8,0,0,0,0,0,1,1,0,0,0,0,0,659,56,235,396,33,9,659,1,1,0,398,2089,1251,6,0,4,0,458,1,1,0,0,0,0,0,50,20,7,DF,Feyenoord
Jahnoah Markelo,NED,19.0,2004.0,5.0,0,96,0,0,0,0,0.0,0.0,0.4,7,2,13,1.1,1,1,1,0,0,0,0,0,1,2,0,0,0,27,44,609,148,9,15,10,14,8,13,0.8,3,1,4,3,1,0,28.9,0,44,41,3,1,0,2,11,2,0,0,0,0,27,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,60,0,9,16,38,5,60,9,3,4,42,436,157,3,2,3,2,46,0,3,0,11,0,0,0,4,0,1,"MF,FW",Go Ahead Eagles
Jamal Amofa,NED,23.0,2000.0,31.0,27,2413,0,1,0,0,0.4,0.4,0.9,25,99,9,26.8,46,32,30,12,4,16,31,15,17,18,36,82,1,1059,1277,20658,8513,360,412,575,633,115,194,0.7,8,74,9,1,4,0,12.1,0,1277,1204,70,33,2,6,9,32,0,0,0,0,1059,3,15,22,20,1,0,0,0,1,2,2,0,0,0,0,0,1542,234,792,669,97,8,1542,45,30,13,913,5613,3366,16,0,23,10,904,25,10,0,9,0,0,0,194,24,27,DF,Go Ahead Eagles
Jamie Jacobs,NED,24.0,1999.0,0.0,18,1502,2,0,0,0,7.3,7.3,1.5,22,47,70,16.7,37,15,15,16,6,19,45,26,8,19,14,13,0,319,490,5376,1584,151,200,122,179,34,63,1.6,18,41,9,3,47,12,17.3,0,490,466,23,1,1,6,26,10,1,1,0,0,319,1,21,43,30,2,3,4,1,3,4,1,0,1,1,0,1,711,29,143,329,246,59,711,21,11,10,334,1479,771,11,6,33,19,397,39,14,4,26,0,2,0,90,26,36,MF,Cambuur
Jari Vlak,NED,23.0,2000.0,31.0,18,1685,1,0,0,0,0.9,0.9,0.5,17,73,32,18.7,37,18,20,13,4,12,48,36,13,24,25,43,0,689,921,11050,3547,354,418,234,301,64,123,1.1,9,80,12,0,18,10,23.3,0,921,907,7,5,1,9,14,2,0,0,0,0,689,7,22,30,23,1,0,4,1,1,3,1,0,0,2,0,0,1151,73,335,626,197,18,1151,17,7,10,549,2641,1285,16,2,29,11,693,19,4,1,14,0,1,0,139,43,32,MF,Emmen
Jarrad Branthwaite,ENG,20.0,2003.0,0.0,21,1992,2,1,0,0,1.6,1.6,1.3,7,80,4,22.1,23,14,17,6,0,14,23,9,12,5,36,96,2,1126,1295,21506,8857,409,457,592,657,109,153,0.8,7,79,8,0,18,4,12.4,0,1295,1261,32,25,3,10,2,5,0,0,0,0,1126,2,4,15,14,0,0,1,0,0,2,1,0,0,1,0,0,1515,169,679,798,50,24,1515,5,1,3,839,3757,1941,11,1,5,1,956,12,5,2,2,0,0,0,147,62,47,DF,PSV Eindhoven
Jasin Assehnoun,FIN,23.0,2000.0,29.0,4,731,1,1,0,0,1.5,1.5,1.4,29,10,65,8.1,22,14,8,10,4,12,29,17,1,13,6,7,0,246,326,3531,759,157,178,53,69,20,41,1.5,14,10,8,4,17,6,19.6,0,326,296,30,4,1,1,33,11,13,7,6,0,246,0,16,27,23,2,0,1,1,0,3,2,0,0,0,1,0,454,14,82,168,212,20,454,30,12,17,263,1635,752,22,9,17,16,299,16,14,2,33,0,0,0,46,9,22,FW,Emmen
Jason Lokilo,BEL,23.0,2000.0,7.0,3,271,0,0,0,0,0.2,0.2,0.2,10,8,29,3.0,5,2,3,2,0,1,3,2,0,4,1,1,0,69,91,990,265,41,47,19,27,5,7,0.4,3,1,3,3,3,2,19.5,0,91,87,4,1,0,0,10,1,2,0,1,1,69,0,4,8,7,0,0,0,1,0,0,0,0,0,0,0,0,138,4,21,51,68,12,138,11,1,6,99,690,233,6,5,13,11,99,1,13,1,10,0,0,0,22,2,2,FW,Sparta Rotterdam
Jasper Ter Heide,NED,23.0,2000.0,0.0,1,90,1,0,0,0,0.1,0.1,0.0,1,0,1,1.0,2,2,1,1,0,0,0,0,0,2,0,3,0,5,9,96,30,1,3,3,4,1,1,0.0,0,0,0,0,1,1,24.3,0,9,9,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,11,10,4,0,22,1,1,0,7,68,54,2,0,1,1,7,0,0,0,0,0,0,0,3,1,3,"MF,FW",Cambuur
Javairô Dilrosun,NED,24.0,1999.0,0.0,23,1881,5,5,0,0,3.3,3.3,4.0,101,73,218,20.9,21,11,8,11,2,12,27,15,0,20,15,17,0,615,775,9118,1944,347,398,200,245,36,76,4.2,40,28,44,11,53,16,20.4,2,775,733,42,3,2,1,67,17,16,11,0,0,615,0,13,84,64,6,6,3,5,0,9,9,0,0,0,0,0,1059,25,95,355,627,71,1059,99,48,36,695,5128,2723,54,36,46,19,770,11,25,2,67,0,0,1,86,8,13,"FW,MF",Feyenoord
Jay Idzes,NED,22.0,2001.0,32.0,32,2852,1,0,0,0,1.8,1.8,0.2,8,73,8,31.7,47,26,38,9,0,19,35,16,25,19,42,140,1,1270,1507,23699,8250,485,543,666,735,109,198,0.6,5,78,5,0,22,5,12.7,0,1507,1429,77,33,0,4,1,6,0,0,0,0,1270,1,8,24,22,0,0,2,0,0,2,1,0,0,1,0,0,1856,310,1013,756,98,41,1856,7,5,2,929,4198,2394,9,0,14,1,1089,19,14,1,1,0,0,0,187,57,76,"DF,MF",Go Ahead Eagles
Jeff Hardeveld,NED,27.0,1996.0,6.0,4,354,0,0,0,0,0.1,0.1,0.3,7,14,19,3.9,15,13,7,5,3,7,12,5,1,1,12,10,0,171,224,3289,1443,76,84,68,82,25,51,0.8,2,12,6,4,3,1,12.7,0,224,181,42,4,0,2,18,33,5,2,2,0,171,1,4,8,3,1,1,2,0,1,2,1,0,0,1,0,0,264,22,95,102,69,7,264,2,1,1,101,517,280,6,1,1,2,156,4,1,0,18,0,0,0,23,3,4,DF,Emmen
Jeffrey Bruma,NED,30.0,1993.0,0.0,8,654,0,0,0,0,0.0,0.0,0.4,3,27,0,7.3,13,8,10,3,0,9,10,1,5,5,7,30,0,326,367,6473,2512,98,105,190,200,36,56,0.5,3,20,3,0,1,0,13.3,0,367,361,6,6,2,1,0,0,0,0,0,0,326,0,4,11,9,0,0,0,0,2,0,0,0,0,0,0,0,446,70,228,206,14,6,446,2,2,0,285,1980,1032,2,0,6,3,293,9,2,0,0,0,1,0,47,17,13,DF,Heerenveen
Jens Odgaard,DEN,23.0,2000.0,0.0,28,2165,9,4,0,0,9.0,9.0,2.4,52,62,191,24.1,44,25,13,20,11,21,53,32,6,23,11,30,1,439,646,6717,1434,230,291,160,215,22,52,2.6,25,26,25,3,92,38,17.5,4,646,615,25,3,5,5,28,4,6,5,1,0,439,6,33,78,47,2,12,9,6,2,10,7,0,0,3,0,0,1045,33,125,456,474,108,1045,81,31,46,664,3978,1605,34,21,81,57,753,38,42,5,28,0,0,0,96,52,46,FW,AZ Alkmaar
Jens Toornstra,NED,33.0,1990.0,28.0,28,2407,1,6,0,0,1.4000000000000001,1.4000000000000001,5.1000000000000005,25,162,60,26.799999999999997,39,25,14,15,10,21,53,32,7,28,32,25,1,1197,1580,22379,7987,513,596,470,571,172,320,6.7,54,140,40,5,21,7,42.5,3,1580,1407,169,66,8,8,117,18,82,21,46,0,1197,4,27,101,62,34,3,2,0,0,13,12,1,0,0,0,0,1815,63,382,997,459,20,1815,32,15,15,901,4396,1808,37,2,37,19,1163,18,7,2,117,0,1,0,204,4,11,MF,Feyenoord + Utrecht
Jeremy Antonisse,CUW,20.0,2003.0,13.0,11,802,1,1,0,0,2.5,2.5,1.5,28,16,51,8.9,16,7,6,7,3,12,29,17,2,14,8,13,0,181,236,2465,634,107,121,54,71,8,20,1.2,8,10,11,7,23,7,19.7,0,236,228,6,0,1,0,17,6,0,0,0,0,181,2,7,26,13,0,6,4,2,1,1,1,0,0,0,0,0,387,15,83,157,158,21,387,41,21,15,243,1759,860,27,5,30,13,252,6,9,4,17,0,0,0,48,13,21,"FW,MF",Emmen
Jeremy van Mullem,NED,23.0,2000.0,27.0,7,942,0,0,0,0,0.5,0.5,0.1,6,29,6,10.5,20,10,12,7,1,8,17,9,4,8,12,28,0,260,368,4820,1218,104,137,113,151,37,54,0.3,2,25,3,0,9,3,27.0,0,368,354,11,6,0,3,6,4,0,0,0,0,260,3,9,7,6,0,0,0,1,0,1,0,0,0,0,1,0,483,46,171,256,62,1,483,8,3,5,215,1049,435,6,0,13,4,230,18,2,1,6,0,0,0,66,20,23,MF,Sparta Rotterdam
Jeroen Veldmate,NED,33.0,1990.0,25.0,25,1989,3,0,1,1,1.5,0.7,0.5,8,86,1,22.1,25,16,15,10,0,12,14,2,13,6,26,120,0,1139,1319,23574,8497,327,368,651,710,149,217,0.8,6,84,3,2,11,2,19.5,5,1319,1259,58,52,1,17,2,2,0,0,0,0,1139,2,8,19,17,0,0,2,0,0,1,1,0,0,0,0,0,1547,235,811,704,40,15,1546,1,1,0,832,4264,2522,8,0,7,0,976,16,9,0,2,0,0,0,136,50,19,DF,Emmen
Jesper Karlsson,SWE,24.0,1999.0,0.0,21,1777,9,4,1,2,4.6,3.0,4.7,49,114,231,19.7,17,10,8,7,2,8,31,23,0,10,10,8,0,532,748,8404,2822,285,322,166,237,50,112,5.3,42,34,46,11,47,19,23.7,5,748,661,83,15,2,6,107,13,52,34,2,2,532,4,23,78,62,10,4,2,0,0,9,7,1,0,1,0,0,913,16,88,317,520,73,911,36,15,17,575,3426,1481,37,24,30,22,645,12,13,5,107,0,0,0,100,3,15,FW,AZ Alkmaar
Jetro Willems,NED,28.0,1995.0,7.0,6,390,0,0,0,0,0.2,0.2,0.4,9,20,28,4.3,10,8,1,8,1,7,9,2,1,3,2,11,0,192,269,3597,1229,86,104,80,104,26,48,0.6,5,18,7,2,5,0,17.5,0,269,211,57,11,1,6,16,44,2,1,1,0,192,1,6,11,9,1,1,0,0,0,0,0,0,0,0,0,0,327,15,87,152,91,12,327,23,13,7,183,772,398,3,1,9,2,179,1,10,0,16,0,0,0,40,6,1,DF,Groningen
Joey Antonioli,NED,18.0,2005.0,1.0,0,33,0,0,0,0,0.0,0.0,0.0,1,2,5,0.4,0,0,0,0,0,0,1,1,0,0,0,0,0,8,11,138,60,5,5,2,3,1,2,0.0,1,3,0,0,0,0,0.0,0,11,11,0,0,0,1,0,0,0,0,0,0,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,9,6,2,16,0,0,0,8,80,44,0,1,2,2,11,0,0,0,0,0,0,0,1,1,3,MF,Volendam
Joey Pelupessy,NED,29.0,1994.0,19.0,14,1329,1,0,0,0,0.7,0.7,0.1,4,33,8,14.8,38,24,10,22,6,8,16,8,6,12,19,24,1,416,471,7658,1765,170,188,186,201,51,59,0.3,2,45,2,0,10,3,22.3,0,471,456,12,12,0,6,0,0,0,0,0,0,416,3,4,21,19,0,1,1,0,0,1,1,0,0,0,0,0,614,42,169,348,99,6,614,7,3,3,255,1059,454,5,1,11,4,320,12,6,0,0,0,0,0,72,28,19,MF,Groningen
Joey Veerman,NED,23.0,2000.0,0.0,30,2481,4,10,0,0,3.7,3.7,10.0,49,309,64,27.6,52,29,21,24,7,30,70,40,9,37,28,36,1,1589,1987,32027,11130,593,664,676,784,289,464,10.2,100,271,68,10,58,22,22.6,3,1987,1794,183,63,9,28,150,11,107,43,45,0,1589,10,19,171,107,46,6,8,0,4,18,13,3,0,1,0,1,2282,60,373,1276,655,41,2282,44,31,11,1311,6342,2730,53,11,22,19,1565,20,13,2,150,0,1,0,225,23,15,MF,PSV Eindhoven
Johan Bakayoko,BEL,19.0,2004.0,0.0,17,1373,5,5,0,0,3.8,3.8,3.5,102,45,240,15.3,35,20,7,17,11,8,25,17,0,19,8,6,0,523,674,6458,1472,369,413,114,160,9,33,4.4,26,20,35,11,45,19,18.5,0,674,654,19,0,0,2,62,13,5,2,0,0,523,1,21,74,57,3,8,4,1,1,13,10,0,1,2,0,0,897,10,84,282,548,91,897,76,45,26,592,4190,2589,47,46,42,27,672,16,9,2,62,0,0,0,83,13,14,FW,PSV Eindhoven
Johan Hove,NOR,21.0,2002.0,18.0,18,1470,2,2,0,0,1.6,1.6,2.1,11,77,57,16.3,33,18,11,13,9,12,22,10,2,13,18,22,0,510,743,9515,2858,203,271,210,267,76,142,2.2,23,69,17,5,23,4,21.1,2,743,688,51,14,5,5,55,3,32,16,9,0,510,4,24,45,36,6,2,1,0,0,3,3,0,0,0,0,0,896,29,167,486,253,28,896,17,16,1,376,1819,732,14,1,12,3,474,9,9,1,55,0,0,0,108,30,25,MF,Groningen
Jonathan de Guzmán,NED,34.0,1989.0,21.0,17,1398,2,1,0,0,0.4,0.4,0.8,18,77,13,15.5,22,11,10,10,2,12,30,18,8,15,16,14,1,584,734,10208,3122,283,320,220,264,66,102,0.9,15,64,9,1,8,2,26.4,1,734,716,13,7,2,6,10,2,2,0,1,0,584,5,18,34,30,2,0,1,1,0,3,3,0,0,0,0,0,883,38,238,518,136,7,883,14,6,6,456,2267,1119,9,3,27,11,540,26,12,0,10,0,1,0,108,21,18,MF,Sparta Rotterdam
Joost van Aken,NED,28.0,1995.0,0.0,11,991,0,0,0,0,0.6,0.6,0.1,11,41,2,11.0,12,7,9,3,0,8,13,5,8,3,17,51,1,469,584,9466,3290,162,181,235,264,68,124,0.2,3,33,2,1,7,1,14.6,1,584,564,18,6,0,13,2,7,0,0,0,0,469,2,5,7,7,0,0,0,0,0,0,0,0,0,0,0,0,700,93,348,328,25,11,700,2,2,0,363,1851,1180,5,0,4,3,438,13,4,1,2,0,1,0,68,29,17,DF,Heerenveen
Jordan Teze,NED,22.0,2001.0,0.0,23,2012,0,3,0,0,1.3,1.3,3.4,45,159,52,22.4,49,35,36,11,2,30,46,16,9,25,23,46,0,1397,1667,24212,8587,642,714,606,685,123,196,4.0,21,142,30,8,15,3,22.1,0,1667,1479,184,21,4,2,41,163,0,0,0,0,1397,4,28,46,45,0,0,1,0,0,4,4,0,0,0,0,0,1860,96,598,985,294,36,1860,9,5,3,1036,4446,2577,16,1,16,8,1239,20,9,0,41,0,0,0,184,17,8,DF,PSV Eindhoven
Jordi Blom,NED,20.0,2003.0,2.0,0,41,0,0,0,0,0.0,0.0,0.0,0,3,1,0.5,1,1,1,0,0,1,3,2,0,1,0,1,0,5,11,89,37,2,5,3,5,0,0,0.0,0,2,0,0,0,0,0.0,0,11,10,1,0,0,0,2,1,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,6,4,4,0,14,0,0,0,10,49,29,0,0,1,0,6,1,0,0,2,0,0,0,4,0,0,FW,Volendam
Jordy Bruijn,NED,26.0,1997.0,19.0,4,574,2,1,1,1,2.3,1.5,0.9,7,36,23,6.4,8,4,3,4,1,6,16,10,3,3,3,2,0,200,246,3347,1102,100,110,77,86,16,29,1.3,7,27,5,2,13,4,19.2,1,246,233,12,5,0,6,9,1,3,1,2,0,200,1,7,22,17,0,1,3,0,1,2,2,0,0,0,0,0,315,9,50,180,89,23,314,14,5,7,178,952,408,6,1,14,7,206,2,8,2,9,0,0,0,35,2,4,"MF,FW",NEC Nijmegen
Jordy Clasie,NED,31.0,1992.0,0.0,33,2895,3,2,0,0,1.5,1.5,1.9,32,245,26,32.2,66,40,28,34,4,32,62,30,15,27,49,46,1,1800,2068,32730,10064,802,880,733,806,226,305,3.7,34,256,32,3,22,6,24.7,0,2068,1994,70,60,7,20,15,9,1,0,1,0,1800,4,17,80,72,4,2,2,0,0,9,8,0,1,0,0,0,2348,104,513,1454,400,9,2348,24,14,6,1348,5963,2778,49,1,20,21,1550,37,18,0,15,0,0,0,278,17,16,MF,AZ Alkmaar
Jorg Schreuders,NED,17.0,2006.0,5.0,4,338,0,0,0,0,0.1,0.1,0.0,4,9,11,3.8,10,5,7,3,0,6,12,6,3,5,4,9,1,114,164,1899,569,61,74,39,54,12,23,0.1,1,5,1,1,3,1,23.4,0,164,140,24,1,0,0,6,23,0,0,0,0,114,0,12,6,6,0,0,0,0,0,0,0,0,0,0,0,0,212,20,103,67,42,1,212,2,1,1,116,535,153,5,1,7,3,105,1,1,0,6,0,0,0,33,1,4,DF,Groningen
Jorge Eduardo Sánchez,MEX,24.0,1999.0,17.0,11,1108,2,3,0,0,1.5,1.5,2.1,21,61,67,12.3,45,27,28,9,8,26,43,17,4,16,18,22,0,607,736,9691,2831,313,349,250,289,32,59,2.5,11,50,11,2,15,6,16.0,0,736,627,106,9,0,1,28,97,0,0,0,0,607,3,15,23,19,1,2,1,0,0,4,4,0,0,0,0,0,908,41,250,366,303,45,908,33,11,18,497,2260,1126,14,6,25,8,526,19,8,3,28,0,0,0,84,11,9,DF,Ajax
Joris Kramer,NED,25.0,1998.0,22.0,11,1159,0,2,0,0,0.2,0.2,0.7,3,39,3,12.9,15,7,8,5,2,5,7,2,10,6,27,47,0,602,684,11248,3849,212,228,338,363,45,67,0.5,5,29,1,0,5,1,12.3,0,684,661,22,12,0,5,1,5,0,0,0,0,602,1,9,12,11,0,1,0,0,0,2,2,0,0,0,0,0,807,104,427,351,32,14,807,3,2,1,451,2510,1098,2,1,2,2,510,13,1,0,1,0,0,0,64,25,23,DF,NEC Nijmegen
Jorrel Hato,NED,16.0,2007.0,11.0,6,611,0,0,0,0,0.1,0.1,0.8,19,47,15,6.8,13,7,7,5,1,7,11,4,5,3,6,12,1,489,544,8326,2739,212,228,238,256,30,42,0.6,7,48,5,2,1,1,11.5,0,544,510,33,8,0,0,3,25,0,0,0,0,489,1,5,16,13,1,1,1,0,0,1,1,0,0,0,0,0,607,39,218,313,87,4,607,15,11,4,408,2116,1253,12,1,8,7,437,3,1,0,3,0,0,0,51,9,14,DF,Ajax
Josh Flint,ENG,21.0,2002.0,12.0,8,699,0,1,0,0,0.3,0.3,1.1,2,22,6,7.8,16,8,12,4,0,8,13,5,9,10,9,34,1,195,285,3287,1558,108,125,66,100,18,52,0.8,3,23,3,0,3,1,8.7,0,285,273,9,6,2,0,2,3,0,0,0,0,195,3,2,5,5,0,0,0,0,0,1,1,0,0,0,0,0,391,51,183,180,30,5,391,6,3,2,162,707,355,6,1,3,2,195,10,4,0,2,0,1,0,32,21,19,DF,Volendam
Joshua Brenet,NED,28.0,1995.0,0.0,28,2511,7,4,0,0,5.6,5.6,4.4,70,138,130,27.9,46,29,33,9,4,27,45,18,7,14,28,33,4,1193,1550,18442,6828,671,785,409,523,81,161,5.1,44,88,41,10,34,14,13.4,0,1550,1305,243,14,10,7,56,229,0,0,0,0,1193,2,38,91,81,0,6,3,1,0,8,7,0,1,0,0,0,1872,60,509,774,610,80,1872,81,41,35,991,5218,2592,45,16,67,23,1092,30,16,3,56,0,0,0,220,27,18,DF,Twente
Joshua Eijgenraam,NED,21.0,2002.0,13.0,5,597,0,0,0,0,0.2,0.2,0.0,3,14,7,6.6,15,8,9,6,0,8,16,8,2,9,13,7,1,157,208,2756,874,68,86,70,85,14,22,0.1,1,17,0,0,4,0,26.2,0,208,205,2,1,0,1,1,1,0,0,0,0,157,1,9,6,4,0,1,1,0,0,1,1,0,0,0,0,0,284,20,103,162,23,5,284,2,2,0,138,602,315,2,1,12,6,156,9,0,0,1,0,0,0,36,3,3,MF,Excelsior
